record_id,m_proxy,V_rec,label,fold
1,0.738740775501101,-0.738740775501101,0,3
2,-2.751713147239841,2.751713147239841,0,2
3,-0.7037012020651197,0.7037012020651197,0,5
4,-3.6202226572492195,3.6202226572492195,0,3
5,-2.4206409587407864,2.4206409587407864,0,4
6,-0.557573698243385,0.557573698243385,0,4
7,-0.10471989218338518,0.10471989218338518,0,7
8,-2.069650785661708,2.069650785661708,1,9
9,0.6313535628144465,-0.6313535628144465,0,10
10,-2.4130999575284604,2.4130999575284604,0,9
11,-2.5603961565385704,2.5603961565385704,0,5
12,-1.2590876326891478,1.2590876326891478,0,8
13,0.824857165570602,-0.824857165570602,0,2
14,-0.5100772633362777,0.5100772633362777,0,7
15,-1.6963567779431732,1.6963567779431732,0,3
16,-1.6977523267677652,1.6977523267677652,0,6
19,-3.6690488600940414,3.6690488600940414,0,7
21,-1.8193057960570171,1.8193057960570171,0,6
22,-0.3177690321785852,0.3177690321785852,2,4
24,-2.4487003199758433,2.4487003199758433,0,3
25,1.1323842151730261,-1.1323842151730261,0,4
26,4.226148515674539,-4.226148515674539,2,9
27,-1.0016142500669312,1.0016142500669312,0,6
28,6.202181760226038,-6.202181760226038,2,9
29,0.13533371029541208,-0.13533371029541208,0,4
31,-2.6886917953113834,2.6886917953113834,0,6
32,0.4244276201913724,-0.4244276201913724,3,1
33,-2.2385930210248564,2.2385930210248564,0,3
35,-2.730466201317798,2.730466201317798,0,1
36,-1.1530088649144035,1.1530088649144035,0,1
37,-2.004273315858947,2.004273315858947,0,1
38,-0.31476073923330883,0.31476073923330883,0,10
40,-2.539466915681877,2.539466915681877,0,10
41,1.9206895919242664,-1.9206895919242664,3,9
42,-1.984087649525077,1.984087649525077,0,6
43,-2.378144036138716,2.378144036138716,0,8
44,-0.8371229916501134,0.8371229916501134,0,4
46,-2.1498384250860316,2.1498384250860316,0,2
47,-2.0794244404262043,2.0794244404262043,0,9
48,0.9736747654934346,-0.9736747654934346,2,9
49,-2.033815190640641,2.033815190640641,3,9
51,-2.4267583483345643,2.4267583483345643,0,9
52,-1.909693026717028,1.909693026717028,3,1
53,-1.6732828214117939,1.6732828214117939,0,8
54,-0.28557359592186315,0.28557359592186315,2,5
55,0.6642523198319565,-0.6642523198319565,0,2
56,-0.6070032433274744,0.6070032433274744,0,2
57,-0.9933859530080414,0.9933859530080414,0,10
58,-2.592136477681366,2.592136477681366,0,2
59,-1.275603323703602,1.275603323703602,0,10
60,-1.817386600027795,1.817386600027795,0,1
61,-3.4396579917588888,3.4396579917588888,0,6
62,-1.7973568080227835,1.7973568080227835,0,9
63,-2.2570828207606235,2.2570828207606235,1,10
64,-2.966650148723345,2.966650148723345,0,3
65,-2.9388294335840857,2.9388294335840857,3,10
66,-2.9571237354021935,2.9571237354021935,0,5
67,-3.040159303153995,3.040159303153995,0,4
68,1.4291677045631082,-1.4291677045631082,0,7
69,0.020556073264213715,-0.020556073264213715,0,9
70,-0.5084134995206047,0.5084134995206047,0,6
71,-0.9222206079683419,0.9222206079683419,0,8
72,-1.5810309707655126,1.5810309707655126,0,9
73,-1.9181105943265104,1.9181105943265104,0,5
74,-2.0327934223105615,2.0327934223105615,0,8
75,-2.160420433425119,2.160420433425119,0,10
76,-2.9575214016382674,2.9575214016382674,0,10
78,-1.8855025790503332,1.8855025790503332,0,2
79,-3.521468138346326,3.521468138346326,0,10
80,-1.9664617159092193,1.9664617159092193,0,2
81,-2.3922552076658334,2.3922552076658334,0,5
82,-1.788838991813898,1.788838991813898,0,1
83,-1.301883149322384,1.301883149322384,0,4
84,-1.2390510484503288,1.2390510484503288,0,2
85,-3.491860325731168,3.491860325731168,0,5
86,-2.46259465127721,2.46259465127721,0,2
88,-2.5834394142235166,2.5834394142235166,0,7
89,-2.4537280107710013,2.4537280107710013,0,4
