record_id,m_proxy,V_rec,label,fold
1,1.804375473357923,-1.804375473357923,0,3
2,-2.8022078654164475,2.8022078654164475,0,2
3,1.0107161337312005,-1.0107161337312005,0,5
4,-3.973966135974312,3.973966135974312,0,3
5,-0.7454725710252116,0.7454725710252116,0,4
6,-2.5848835838978697,2.5848835838978697,0,4
7,2.3286740942694433,-2.3286740942694433,0,7
8,-2.9860037992198705,2.9860037992198705,1,9
9,-0.9969085044052233,0.9969085044052233,0,10
10,-2.9583760254693683,2.9583760254693683,0,9
11,-1.0118965368843449,1.0118965368843449,0,5
12,-0.32373755431706763,0.32373755431706763,0,8
13,-0.6440194442453744,0.6440194442453744,0,2
14,-0.5832536519737788,0.5832536519737788,0,7
15,0.21934184740818286,-0.21934184740818286,0,3
16,-1.1484789571524734,1.1484789571524734,0,6
19,-2.536214211011579,2.536214211011579,0,7
21,-1.389630242335045,1.389630242335045,0,6
22,2.1290952293819907,-2.1290952293819907,2,4
24,-0.47827764136712503,0.47827764136712503,0,3
25,-2.505423039369762,2.505423039369762,0,4
26,4.248691414011999,-4.248691414011999,2,9
27,-0.4142867209182434,0.4142867209182434,0,6
28,4.173462629721318,-4.173462629721318,2,9
29,-1.1427481175451377,1.1427481175451377,0,4
31,-1.4684634461445576,1.4684634461445576,0,6
32,-1.8123771461941494,1.8123771461941494,3,1
33,-0.9600329317913565,0.9600329317913565,0,3
35,-3.062972941317584,3.062972941317584,0,1
36,-1.0121050850933941,1.0121050850933941,0,1
37,-2.0666668868905,2.0666668868905,0,1
38,-0.45654261996649803,0.45654261996649803,0,10
40,-1.1210514336785695,1.1210514336785695,0,10
41,2.6422148177885587,-2.6422148177885587,3,9
42,-1.5608658759999074,1.5608658759999074,0,6
43,-1.4705621591104645,1.4705621591104645,0,8
44,-1.0016540735414883,1.0016540735414883,0,4
46,-2.792154108178018,2.792154108178018,0,2
47,-0.9796892647185267,0.9796892647185267,0,9
48,1.7956830401587567,-1.7956830401587567,2,9
49,-4.016423072829701,4.016423072829701,3,9
51,-1.8773309477022413,1.8773309477022413,0,9
52,-3.5156883688801033,3.5156883688801033,3,1
53,-0.8857884099501494,0.8857884099501494,0,8
54,0.964296937975398,-0.964296937975398,2,5
55,1.1337788045995498,-1.1337788045995498,0,2
56,-0.44009208291635715,0.44009208291635715,0,2
57,-0.5016655762037301,0.5016655762037301,0,10
58,-2.135193168291822,2.135193168291822,0,2
59,-2.3555980924714977,2.3555980924714977,0,10
60,-2.130118749634005,2.130118749634005,0,1
61,-3.108359852277042,3.108359852277042,0,6
62,-1.1770890836640326,1.1770890836640326,0,9
63,-2.6628698004415003,2.6628698004415003,1,10
64,-2.3944119678933697,2.3944119678933697,0,3
65,-1.3522120409640392,1.3522120409640392,3,10
66,-2.2350465025674042,2.2350465025674042,0,5
67,-1.07148134215683,1.07148134215683,0,4
68,1.2861136792514332,-1.2861136792514332,0,7
69,1.721618606787731,-1.721618606787731,0,9
70,0.015510755337488635,-0.015510755337488635,0,6
71,-0.29435410890464475,0.29435410890464475,0,8
72,0.17031059975624135,-0.17031059975624135,0,9
73,-1.3345069114528287,1.3345069114528287,0,5
74,-1.1649553907488712,1.1649553907488712,0,8
75,-0.3174100310870087,0.3174100310870087,0,10
76,-2.1878757735655543,2.1878757735655543,0,10
78,0.11459745455654274,-0.11459745455654274,0,2
79,-5.082763338819094,5.082763338819094,0,10
80,-1.9720747382368864,1.9720747382368864,0,2
81,-0.9871294354615048,0.9871294354615048,0,5
82,-0.9936934826847862,0.9936934826847862,0,1
83,-0.04712431964482955,0.04712431964482955,0,4
84,-0.9193667721508562,0.9193667721508562,0,2
85,-0.6611809354802177,0.6611809354802177,0,5
86,-0.8515871706076401,0.8515871706076401,0,2
88,-3.6044891761071054,3.6044891761071054,0,7
89,0.00743209403842815,-0.00743209403842815,0,4
90,-2.9730236669152257,2.9730236669152257,0,1
91,-1.4810533857792483,1.4810533857792483,0,9
92,-0.7876557899825156,0.7876557899825156,0,8
93,-2.1968216691995273,2.1968216691995273,0,10
94,-2.0701105213076474,2.0701105213076474,0,9
95,-0.9077339260558566,0.9077339260558566,0,5
97,-3.320693194213132,3.320693194213132,0,6
98,-2.8874741728402764,2.8874741728402764,0,8
99,-0.8371417053981027,0.8371417053981027,0,4
100,-0.786024455810316,0.786024455810316,0,10
101,0.1290968339701084,-0.1290968339701084,0,4
104,-2.428850634066753,2.428850634066753,0,4
105,-3.6760611146239763,3.6760611146239763,0,3
107,-3.168472732723328,3.168472732723328,0,5
108,-0.7596817047844087,0.7596817047844087,0,8
109,-0.7251077961610548,0.7251077961610548,0,2
110,-1.0007330750238816,1.0007330750238816,0,3
111,-2.8614491244476157,2.8614491244476157,0,6
112,-1.564735383016747,1.564735383016747,0,10
113,0.06325202263158358,-0.06325202263158358,0,8
114,-1.4063667549560195,1.4063667549560195,0,4
115,0.27751877365416955,-0.27751877365416955,0,10
116,2.7190390110772995,-2.7190390110772995,2,10
117,-0.46486093052997346,0.46486093052997346,0,10
118,-0.8581503621697173,0.8581503621697173,0,3
119,-0.7904977906838786,0.7904977906838786,0,10
120,0.7535704591966295,-0.7535704591966295,0,4
121,-1.5356738424842333,1.5356738424842333,0,10
122,-0.9793337637534588,0.9793337637534588,0,10
123,-1.895393875906219,1.895393875906219,0,2
124,-1.2756537596414343,1.2756537596414343,0,7
125,1.4509385523308436,-1.4509385523308436,0,7
126,0.08476804937907634,-0.08476804937907634,0,2
127,1.5365212484405344,-1.5365212484405344,2,9
128,0.7091749336622766,-0.7091749336622766,2,10
129,-2.6767983110575626,2.6767983110575626,0,10
130,0.31059782447520035,-0.31059782447520035,0,2
131,-0.19881540440561374,0.19881540440561374,1,8
132,-0.27232711390657716,0.27232711390657716,0,10
133,3.1402129898247053,-3.1402129898247053,2,4
134,2.3784290973339783,-2.3784290973339783,2,9
135,1.5839537955717942,-1.5839537955717942,2,6
136,-0.02065544552137824,0.02065544552137824,0,5
147,-0.31869175483937084,0.31869175483937084,0,3
148,0.15083069175251623,-0.15083069175251623,2,3
149,-1.811764996962561,1.811764996962561,0,1
150,0.718252358547965,-0.718252358547965,0,7
151,-2.2160648895129094,2.2160648895129094,0,9
153,-2.796632642928667,2.796632642928667,1,9
154,-2.12104157726507,2.12104157726507,3,5
155,0.5537932181881654,-0.5537932181881654,1,9
156,-1.5909624284238406,1.5909624284238406,0,7
157,2.479202200695805,-2.479202200695805,3,10
158,-0.3861809022267779,0.3861809022267779,0,4
159,-0.3430782421084184,0.3430782421084184,0,3
